url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,60,34
/CAMI-challenge/CAMISIM/wiki/User-manual,26,13
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,13,6
/CAMI-challenge/CAMISIM/tree/master/pipelines/metagenomic,13,4
/CAMI-challenge/CAMISIM/wiki/Use-Cases,10,6
/CAMI-challenge/CAMISIM/tree/master,10,5
/CAMI-challenge/CAMISIM/tree/master/pipelines,7,5
/CAMI-challenge/CAMISIM/wiki/File-Formats,7,3
/CAMI-challenge/CAMISIM/tree/master/scripts/sgEvolver,6,4
/CAMI-challenge/CAMISIM/blob/master/pipelines/metagenomic/metagenomic.nf,6,3
