url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,188,74
/CAMI-challenge/CAMISIM/wiki/User-manual,102,34
/CAMI-challenge/CAMISIM/issues,79,16
/CAMI-challenge/CAMISIM/tree/master/defaults,66,10
/CAMI-challenge/CAMISIM/blob/master/defaults/mini_config.ini,54,7
/CAMI-challenge/CAMISIM/tree/master/scripts,46,12
/CAMI-challenge/CAMISIM/blob/master/metagenomesimulation.py,45,5
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,44,16
/CAMI-challenge/CAMISIM/tree/master/tools,43,12
/CAMI-challenge/CAMISIM/blob/master/defaults/default_config.ini,43,9
