url_path,views_total,views_unique
/hzi-bifo/traitar,57,32
/hzi-bifo/traitar/blob/master/traitar/heatmap.py,14,2
/hzi-bifo/traitar/blob/master/INSTALL.md,11,6
/hzi-bifo/traitar/tree/master/traitar,8,2
/hzi-bifo/traitar/blob/master/traits.tsv,4,3
/hzi-bifo/traitar/blob/master/workflow.png,4,2
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/traitar_out/phenotype_prediction/heatmap_combined.png,3,3
/hzi-bifo/traitar/blob/master/README.md,3,2
/hzi-bifo/traitar/issues,2,2
/hzi-bifo/traitar/releases/tag/1.1.1,2,2
