url_path,views_total,views_unique
/hzi-bifo/traitar,44,34
/hzi-bifo/traitar/blob/master/INSTALL.md,13,7
/hzi-bifo/traitar/blob/master/traits.tsv,6,3
/hzi-bifo/traitar/tree/master,6,2
/hzi-bifo/traitar/blob/master/Dockerfile,4,1
/hzi-bifo/traitar/blob/8bd7d8677ffcdfda144c9181d6cfb868724bc385/traitar/traitar,3,3
/hzi-bifo/traitar/blob/8bd7d8677ffcdfda144c9181d6cfb868724bc385/INSTALL.md,1,1
/hzi-bifo/traitar/blob/master/README.md,1,1
/hzi-bifo/traitar/compare/master...aweimann:traitar:master,1,1
/hzi-bifo/traitar/releases,1,1
