url_path,views_total,views_unique
/hzi-bifo/traitar,51,26
/hzi-bifo/traitar/blob/master/INSTALL.md,12,6
/hzi-bifo/traitar/blob/master/traits.tsv,8,6
/hzi-bifo/traitar/pulls,6,4
/hzi-bifo/traitar/tree/master/traitar,5,3
/hzi-bifo/traitar/blob/master/README.md,4,4
/hzi-bifo/traitar/pull/10,3,3
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/samples.txt,3,1
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/traitar_out/phenotype_prediction/heatmap_combined.png,3,1
/hzi-bifo/traitar/tree/master/traitar/data/models,3,1
