url_path,views_total,views_unique
/hzi-bifo/traitar,22,18
/hzi-bifo/traitar/blob/master/INSTALL.md,14,6
/hzi-bifo/traitar/blob/master/README.md,12,5
/hzi-bifo/traitar/tree/master/traitar,10,2
/hzi-bifo/traitar/tree/master/traitar/data,8,1
/hzi-bifo/traitar/blob/master/traits.tsv,6,3
/hzi-bifo/traitar/tree/master/traitar/data/sample_data,6,1
/hzi-bifo/traitar/tree/master,5,2
/hzi-bifo/traitar/pulls,4,1
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/traitar_out/phenotype_prediction/phypat/feat_gffs/Listeria_ivanovii_WSLC3009_complete_annotation.gff,3,2
