url_path,views_total,views_unique
/hzi-bifo/RiboDetector,151,85
/hzi-bifo/RiboDetector/issues,22,8
/hzi-bifo/RiboDetector/tree/pip/ribodetector,9,7
/hzi-bifo/RiboDetector/issues/56,9,5
/hzi-bifo/RiboDetector/issues/55,6,2
/hzi-bifo/RiboDetector/releases,4,3
/hzi-bifo/RiboDetector/blob/pip/ribodetector/data_loader/fastx_parser.py,3,1
/hzi-bifo/RiboDetector/blob/pip/ribodetector/data_loader/seq_encoder.py,3,1
/hzi-bifo/RiboDetector/tree/pip/ribodetector/data_loader,3,1
/hzi-bifo/RiboDetector/issues/11,2,2
