url_path,views_total,views_unique
/hzi-bifo/RiboDetector,110,58
/hzi-bifo/RiboDetector/tree/pip/ribodetector,23,4
/hzi-bifo/RiboDetector/issues,22,7
/hzi-bifo/RiboDetector/issues/2,6,5
/hzi-bifo/RiboDetector/tree/pip/ribodetector/base,6,3
/hzi-bifo/RiboDetector/tree/pip/ribodetector/data,6,3
/hzi-bifo/RiboDetector/tree/pip/ribodetector/model,6,3
/hzi-bifo/RiboDetector/blob/pip/README.md,6,2
/hzi-bifo/RiboDetector/issues/6,4,3
/hzi-bifo/RiboDetector/blob/pip/ribodetector/benchmarks/benchmarks.jpg,4,2
