url_path,views_total,views_unique
/CAMI-challenge/AMBER,54,18
/CAMI-challenge/AMBER/blob/master/test/gsa_mapping.binning,15,2
/CAMI-challenge/AMBER/blob/master/README.md,10,3
/CAMI-challenge/AMBER/tree/master/test,10,2
/CAMI-challenge/AMBER/tree/master/cami_amber,7,2
/CAMI-challenge/AMBER/issues,6,2
/CAMI-challenge/AMBER/blob/master/tutorial.txt,6,1
/CAMI-challenge/AMBER/tree/master/cami_amber/utils,5,1
/CAMI-challenge/AMBER/blob/master/test/test_query.binning,4,2
/CAMI-challenge/AMBER/issues/58,4,2
