url_path,views_total,views_unique
/CAMI-challenge/AMBER,28,14
/CAMI-challenge/AMBER/tree/master/test,3,2
/CAMI-challenge/AMBER/tree/master/features,3,1
/CAMI-challenge/AMBER/pulls,2,2
/CAMI-challenge/AMBER/blob/master/test/goofy_hypatia_2,2,1
/CAMI-challenge/AMBER/blob/master/test/gsa_mapping.binning,2,1
/CAMI-challenge/AMBER/tree/master/features/steps,2,1
/CAMI-challenge/AMBER/blob/master/README.md,1,1
/CAMI-challenge/AMBER/blob/master/cami_amber/binning_classes.py,1,1
/CAMI-challenge/AMBER/blob/master/features/amber_stdout.feature,1,1
