url_path,views_total,views_unique
/gi-bielefeld/sans,11,11
/gi-bielefeld/sans/blob/master/example_data/prasinoviruses/IDs.txt,1,1
/gi-bielefeld/sans/fork,1,1
/gi-bielefeld/sans/releases/tag/latest,1,1
/gi-bielefeld/sans/tree/diversity,1,1
/gi-bielefeld/sans/tree/master/config,1,1
/gi-bielefeld/sans/tree/master/example_data,1,1
/gi-bielefeld/sans/tree/master/example_data/ParaC,1,1
/gi-bielefeld/sans/tree/master/example_data/drosophila,1,1
/gi-bielefeld/sans/tree/master/example_data/enterica,1,1
